Collision ID;Date;Time;Borough;Street Name;Cross Street;Latitude;Longitude;Contributing Factor;Vehicle Type;Persons Injured;Persons Killed;Pedestrians Injured;Pedestrians Killed;Cyclists Injured;Cyclists Killed;Motorists Injured;Motorists Killed
4605913;15/02/2023;12:00:00;Brooklyn;Atlantic Avenue;Essex Street;40678596;-73882416;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605799;15/02/2023;09:30:00;Manhattan;West 92 Street;;40790295;-739694;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4606655;15/02/2023;19:25:00;Bronx;Commonwlth Avenue;;40836235;-7386908;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606009;15/02/2023;01:33:00;Queens;Sunrise Highway;;40665558;-7372985;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4606332;15/02/2023;15:05:00;Brooklyn;44 Street;;40635166;-7398481;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606164;15/02/2023;18:40:00;Queens;Melbourne Avenue;;40733925;-73817;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4606103;15/02/2023;06:40:00;Brooklyn;Nostrand Avenue;Avenue D;40640945;-7394852;Following Too Closely;Passenger Vehicle;1;0;0;0;0;0;1;0
4605905;15/02/2023;16:36:00;Brooklyn;Highland Boulevard;Vermont Place;;;Brakes Defective;Passenger Vehicle;1;0;0;0;0;0;1;0
4606094;15/02/2023;16:45:00;Staten Island;Amboy Road;Guyon Avenue;40565254;-741301;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4605925;15/02/2023;20:00:00;Queens;Cross Island Parkway;;40741734;-737283;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605963;15/02/2023;13:30:00;Brooklyn;42 Street;;40650436;-740071;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605867;15/02/2023;13:48:00;Brooklyn;Marcus Garvey Boulevard;Macdonough Street;40681694;-739378;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4606481;15/02/2023;19:00:00;;Verrazano Bridge Lower;;;;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4606515;15/02/2023;13:15:00;Manhattan;5 Avenue;East 117 Street;40801342;-7394598;Traffic Control Disregarded;Taxi;0;0;0;0;0;0;0;0
4606113;15/02/2023;17:05:00;Queens;Union Hall Street;;4070377;-7379766;Unspecified;Emergency Services;0;0;0;0;0;0;0;0
4606743;15/02/2023;15:51:00;Brooklyn;Neptune Avenue;;40577003;-7400217;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4606004;15/02/2023;14:45:00;Queens;51 Avenue;Ireland Street;4073694;-7388657;Driver Inattention/Distraction;Passenger Vehicle;2;0;0;0;0;0;2;0
4605974;15/02/2023;07:20:00;Queens;Long Island Expressway;;;;Following Too Closely;Passenger Vehicle;2;0;0;0;0;0;2;0
4606086;15/02/2023;16:21:00;Manhattan;West 27 Street;;40746616;-7399382;Pedestrian/Bicyclist/Other Pedestrian Error/Confusion;Delivery Vehicle;0;0;0;0;0;0;0;0
4605936;15/02/2023;11:21:00;Brooklyn;Mill Street;Hicks Street;40676067;-7400509;Illnes;Passenger Vehicle;1;0;0;0;0;0;1;0
4606048;15/02/2023;02:11:00;Manhattan;West 45 Street;10 Avenue;40761555;-7399408;Driver Inattention/Distraction;Taxi;3;0;0;0;0;0;3;0
4605983;15/02/2023;14:42:00;Brooklyn;64 Street;;4063529;-74015335;Other Vehicular;Passenger Vehicle;0;0;0;0;0;0;0;0
4606050;15/02/2023;08:30:00;Manhattan;8 Avenue;;40767742;-7398212;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4606022;15/02/2023;13:00:00;Staten Island;North Gannon Avenue;Woolley Avenue;4060809;-7414093;Unsafe Lane Changing;Transport;1;0;0;0;0;0;1;0
4606231;15/02/2023;19:35:00;Queens;Atlantic Avenue;130 Street;40695854;-73818924;Turning Improperly;Passenger Vehicle;0;0;0;0;0;0;0;0
4605695;15/02/2023;02:05:00;Queens;253 Street;;40650642;-7373683;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4606253;15/02/2023;06:00:00;Staten Island;Seguine Avenue;Keating Street;40517864;-74197;Failure to Yield Right-of-Way;Passenger Vehicle;2;0;0;0;0;0;2;0
4605956;15/02/2023;21:43:00;Queens;Belt Parkway;;40666435;-7383478;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4605729;15/02/2023;09:50:00;Manhattan;East 96 Street;Madison Avenue;40787224;-7395417;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4605935;15/02/2023;13:04:00;Brooklyn;Nelson Street;Court Street;40676487;-7399873;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606025;15/02/2023;19:45:00;Queens;58 Street;Broadway;4075184;-7390358;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605864;15/02/2023;12:30:00;Bronx;Barnes Avenue;Morris Park Avenue;4084596;-73862595;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605889;15/02/2023;11:15:00;Bronx;Melrose Avenue;;40816917;-7391738;Passing Too Closely;Emergency Services;0;0;0;0;0;0;0;0
4606107;15/02/2023;07:10:00;Brooklyn;Church Avenue;;40650707;-7395175;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4605950;15/02/2023;15:00:00;Queens;Linden Place;;4076657;-7383145;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;0;0;0;0;1;0
4606159;15/02/2023;07:55:00;Brooklyn;Albee Square;;40691082;-7398345;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606263;15/02/2023;15:15:00;Bronx;East Tremont Avenue;;40840637;-7386624;Unspecified;Bicycle;1;0;0;0;0;0;0;0
4605822;15/02/2023;07:00:00;Queens;North Conduit Avenue;88 Street;40670776;-7384788;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4605877;15/02/2023;09:30:00;Brooklyn;State Street;;40688152;-7398589;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4605986;15/02/2023;13:00:00;Queens;Austin Street;70 Avenue;4072096;-7384698;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4605943;15/02/2023;12:30:00;Brooklyn;Williamsburg Street West;Wythe Avenue;4070166;-73961464;Other Vehicular;Passenger Vehicle;0;0;0;0;0;0;0;0
4605992;15/02/2023;14:35:00;Bronx;East 149 Street;Prospect Avenue;40812283;-7390447;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606685;15/02/2023;16:40:00;Brooklyn;Avenue I;East 19 Street;4062797;-7395806;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4606565;15/02/2023;15:11:00;Queens;Grand Central Parkway;Home Lawn Street;;;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4606101;15/02/2023;23:42:00;Manhattan;9 Avenue;;40764427;-7398828;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605741;15/02/2023;10:28:00;Queens;112 Street;71 Road;40722313;-7383898;Passing Too Closely;Passenger Vehicle;1;0;0;0;1;0;0;0
4605914;15/02/2023;21:52:00;Manhattan;Essex Street;;4071593;-7398958;Pedestrian/Bicyclist/Other Pedestrian Error/Confusion;Passenger Vehicle;1;0;1;0;0;0;0;0
4606700;15/02/2023;09:00:00;Brooklyn;;;4067058;-7393096;Illnes;Construction;1;0;0;0;0;0;1;0
4606008;15/02/2023;12:15:00;Queens;179 Street;;4072876;-7379003;Failure to Yield Right-of-Way;Other;0;0;0;0;0;0;0;0
4606035;15/02/2023;19:21:00;Bronx;White Plains Road;Westchester Avenue;40832897;-73862274;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4606206;15/02/2023;14:47:00;Brooklyn;Vanderbilt Avenue;;4069313;-7396984;Unspecified;Bus;0;0;0;0;0;0;0;0
4605962;15/02/2023;11:33:00;Brooklyn;Gowanus Expy (Bqe);;4067052;-7399798;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606831;15/02/2023;12:53:00;Queens;38 Street;28 Avenue;40765854;-73914505;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4606766;15/02/2023;16:12:00;Brooklyn;Mc Guinness Boulevard;Greenpoint Avenue;4073046;-7395149;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4605991;15/02/2023;23:50:00;Bronx;Bruckner Boulevard;;40809162;-7390377;Driver Inattention/Distraction;Other;0;0;0;0;0;0;0;0
4605795;15/02/2023;09:18:00;Brooklyn;Hausman Street;Nassau Avenue;4072615;-7393888;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605896;15/02/2023;17:33:00;Brooklyn;Sterling Place;;40672077;-73941956;Failure to Yield Right-of-Way;Passenger Vehicle;0;0;0;0;0;0;0;0
4606052;15/02/2023;13:20:00;Brooklyn;Lorimer Street;Powers Street;40711903;-7394902;Driver Inattention/Distraction;Passenger Vehicle;2;0;0;0;0;0;2;0
4605955;15/02/2023;16:30:00;Queens;Cross Bay Boulevard;;;;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4606331;15/02/2023;13:40:00;Brooklyn;Avenue J;;40624332;-7396911;Unsafe Speed;Passenger Vehicle;0;0;0;0;0;0;0;0
4606003;15/02/2023;18:00:00;Queens;48 Avenue;;40745205;-73858765;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4606232;15/02/2023;18:30:00;Brooklyn;Marcus Garvey Boulevard;;4068054;-7393758;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4605710;15/02/2023;09:00:00;Queens;Van Wyck Expwy;;40709747;-7382057;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4606254;15/02/2023;15:24:00;Staten Island;West Shore Expressway;Arden Avenue;40560852;-7419991;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4606689;15/02/2023;12:27:00;Bronx;Mayflower Avenue;;4083646;-7383151;Other Vehicular;Passenger Vehicle;0;0;0;0;0;0;0;0
4606117;15/02/2023;14:20:00;Brooklyn;Ocean Parkway;Avenue U;4059783;-7396549;Unspecified;Passenger Vehicle;1;0;0;0;0;0;1;0
4605876;15/02/2023;16:30:00;Queens;Hillside Avenue;248 Street;40734985;-7371925;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605904;15/02/2023;15:00:00;Brooklyn;Jamaica Avenue;Linwood Street;4068415;-738848;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605941;15/02/2023;07:29:00;Brooklyn;Ingraham Street;Gardner Avenue;40708363;-7392401;Traffic Control Disregarded;Passenger Vehicle;1;0;0;0;0;0;1;0
4605809;15/02/2023;09:50:00;Bronx;Bruckner Expressway;;4084211;-7382557;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4606090;15/02/2023;16:17:00;Bronx;East 161 Street;Melrose Avenue;4082419;-7391385;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4606128;15/02/2023;13:30:00;Brooklyn;3 Avenue;;4067314;-7398964;Driver Inattention/Distraction;Passenger Vehicle;2;0;0;0;0;0;2;0
4606874;15/02/2023;11:30:00;Queens;Beach Channel Drive;;40591934;-73800095;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605823;15/02/2023;07:45:00;Queens;132 Street;Sutter Avenue;4067222;-7380637;Lost Consciousness;Passenger Vehicle;1;0;0;0;0;0;1;0
4605903;15/02/2023;07:19:00;Brooklyn;Pennsylvania Avenue;Livonia Avenue;4066475;-7389405;Following Too Closely;Bus;0;0;0;0;0;0;0;0
4605933;15/02/2023;16:46:00;Queens;7 Avenue;;4079368;-7382097;Aggressive Driving/Road Rage;Passenger Vehicle;0;0;0;0;0;0;0;0
4605862;15/02/2023;06:27:00;Brooklyn;Linden Boulevard;;4065259;-73950836;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605951;15/02/2023;17:30:00;Queens;Parsons Boulevard;;40781513;-7382239;Accelerator Defective;Passenger Vehicle;1;0;0;0;0;0;1;0
4605794;15/02/2023;04:20:00;Queens;Jamaica Avenue;Carpenter Avenue;40713436;-7376119;Failure to Yield Right-of-Way;Not Reported;1;0;1;0;0;0;0;0
4605920;15/02/2023;10:15:00;Queens;Grand Central Pkwy;;40726444;-7376579;Driver Inexperience;Passenger Vehicle;0;0;0;0;0;0;0;0
4606081;15/02/2023;14:58:00;Brooklyn;Lincoln Avenue;Fulton Street;40684414;-73869514;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605909;15/02/2023;15:00:00;Brooklyn;Ridgewood Avenue;Shepherd Avenue;40683132;-7388259;Unspecified;Passenger Vehicle;2;0;0;0;0;0;2;0
4606338;15/02/2023;13:00:00;Queens;Farmers Boulevard;South Conduit Avenue;40666695;-73767136;Passing Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4605976;15/02/2023;12:55:00;Queens;69 Street;59 Drive;4072203;-7389322;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;0;0;1;0;0;0
4606106;15/02/2023;20:19:00;Brooklyn;Clarendon Road;Utica Avenue;40644432;-739296;Unspecified;Motorcycle;0;0;0;0;0;0;0;0
4606151;15/02/2023;05:56:00;Brooklyn;Brooklyn Queens Expressway;;40714104;-7395322;Following Too Closely;Passenger Vehicle;1;0;0;0;0;0;1;0
4606394;15/02/2023;13:20:00;Queens;69 Street;41 Avenue;40744556;-73895996;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4606014;15/02/2023;07:55:00;Queens;160 Street;75 Road;40726036;-7380858;Passing Too Closely;Bus;0;0;0;0;0;0;0;0
4605970;15/02/2023;11:20:00;Brooklyn;86 Street;;4061131;-7400938;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4606218;15/02/2023;12:55:00;Bronx;Webster Avenue;Claremont Parkway;40839767;-73905396;Other Vehicular;Taxi;2;0;0;0;0;0;2;0
4605961;15/02/2023;13:04:00;Brooklyn;4 Avenue;44 Street;40649822;-74009094;Other Vehicular;Passenger Vehicle;1;0;0;0;0;0;1;0
4605737;15/02/2023;08:20:00;Brooklyn;Farragut Road;;40636684;-7394129;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4605894;15/02/2023;08:57:00;Staten Island;Richmond Avenue;;40603207;-741629;Unsafe Lane Changing;Bus;1;0;0;0;0;0;1;0
4605996;15/02/2023;23:53:00;Brooklyn;Kingston Avenue;;40667435;-73942375;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4606732;15/02/2023;18:38:00;Brooklyn;West 21 Street;;40576275;-7398796;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606375;15/02/2023;23:00:00;Queens;Long Island Expressway;;40730442;-7391367;Unsafe Lane Changing;Passenger Vehicle;0;0;0;0;0;0;0;0
4606625;15/02/2023;12:30:00;Brooklyn;Park Place;;40672363;-739308;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606001;15/02/2023;10:15:00;Queens;45 Avenue;;40746456;-7386208;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606067;15/02/2023;09:05:00;Queens;225 Street;South Conduit Avenue;4066549;-7375236;Unspecified;Passenger Vehicle;3;0;0;0;0;0;3;0
4606740;15/02/2023;17:06:00;Bronx;Bell Avenue;Strang Avenue;40891907;-73834694;Other Vehicular;Taxi;1;0;0;0;0;0;1;0
4605985;15/02/2023;23:20:00;Brooklyn;Shore Road;;40634235;-7403674;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4606007;15/02/2023;15:30:00;Manhattan;Henry Hudson Parkway;;4083687;-7394895;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606450;15/02/2023;21:12:00;Bronx;Arnow Avenue;;4086793;-7386885;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4606229;15/02/2023;15:00:00;Queens;Austin Street;71 Road;4071976;-7384369;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605969;15/02/2023;12:00:00;Manhattan;Canal Street;Broadway;40719395;-7400189;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4606118;15/02/2023;12:26:00;Brooklyn;Avenue P;East 4 Street;4060915;-7396997;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605880;15/02/2023;16:55:00;Queens;70 Avenue;Main Street;4072933;-7382312;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606779;15/02/2023;21:00:00;Queens;62 Street;;4070501;-7389516;Failure to Yield Right-of-Way;Passenger Vehicle;0;0;0;0;0;0;0;0
4606034;15/02/2023;23:11:00;Bronx;White Plains Road;Story Avenue;40824207;-73858795;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;0;0;0;0;1;0
4606162;15/02/2023;23:10:00;Bronx;East 206 Street;;40875896;-7388477;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4606083;15/02/2023;00:00:00;Brooklyn;Stuyvesant Avenue;Lexington Avenue;4068969;-73933395;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;1;0;0;0
4605908;15/02/2023;01:00:00;Brooklyn;Fulton Street;Chestnut Street;40682747;-7387537;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4606869;15/02/2023;15:10:00;Brooklyn;Union Avenue;Metropolitan Avenue;40714066;-7395163;Turning Improperly;Passenger Vehicle;1;0;0;0;0;0;1;0
4605938;15/02/2023;17:19:00;;Belt Parkway;;;;Driver Inattention/Distraction;Passenger Vehicle;2;0;0;0;0;0;2;0
4605810;15/02/2023;10:30:00;Brooklyn;Voorhies Avenue;;40585957;-7395177;Backing Unsafely;Emergency Services;0;0;0;0;0;0;0;0
4605989;15/02/2023;18:24:00;Brooklyn;Flatbush Avenue Extension;;4068993;-7398148;Driver Inattention/Distraction;Not Reported;1;0;1;0;0;0;0;0
4605910;15/02/2023;16:00:00;Brooklyn;Pitkin Avenue;Pennsylvania Avenue;4067189;-73895874;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4605947;15/02/2023;11:25:00;Queens;37 Avenue;Union Street;4076242;-7382752;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4605804;15/02/2023;05:12:00;Brooklyn;Flushing Avenue;Washington Avenue;40697716;-73967735;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;1;0;0;0
4606039;15/02/2023;10:20:00;Brooklyn;92 Street;;406195;-7403355;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605875;15/02/2023;16:08:00;Queens;234 Street;Linden Boulevard;40690914;-7372819;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606097;15/02/2023;17:17:00;Queens;Seagirt Boulevard;;4059512;-73751595;Unsafe Speed;Passenger Vehicle;2;0;0;0;0;0;2;0
4605781;15/02/2023;10:50:00;Brooklyn;Winthrop Street;;406577;-7394058;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605952;15/02/2023;20:12:00;Brooklyn;Lorimer Street;Stagg Street;40709015;-7394855;Other Vehicular;Bicycle;1;0;0;0;1;0;0;0
4606127;15/02/2023;18:51:00;Brooklyn;Avenue D;;40646034;-7391277;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4606437;15/02/2023;12:30:00;Queens;24 Street;;40775414;-7391984;Aggressive Driving/Road Rage;Passenger Vehicle;2;0;0;0;1;0;1;0
4605997;15/02/2023;19:15:00;Brooklyn;Kingston Avenue;President Street;4066762;-7394237;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4605979;15/02/2023;08:27:00;Queens;Cypress Avenue;79 Avenue;40694805;-738982;Unspecified;Motorcycle;1;0;0;0;1;0;0;0
4605895;15/02/2023;13:27:00;Staten Island;Richmond Avenue;Forest Hill Road;40570835;-7416983;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;1;0;0;0
4605857;15/02/2023;06:05:00;Manhattan;5 Avenue;;40746773;-73985794;Following Too Closely;Passenger Vehicle;0;0;0;0;0;0;0;0
4606378;15/02/2023;22:19:00;Manhattan;West 46 Street;;40763374;-7399647;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605923;15/02/2023;15:15:00;Queens;Grand Central Pkwy;;40717014;-7382971;Unsafe Lane Changing;Passenger Vehicle;1;0;0;0;0;0;1;0
4606016;15/02/2023;19:50:00;Manhattan;Grand Street;;40717518;-7399173;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;1;0;0;0
4606756;15/02/2023;15:22:00;Manhattan;West Houston Street;;40728603;-74005325;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605843;15/02/2023;11:01:00;Brooklyn;Pacific Street;;40680954;-7396768;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4605740;15/02/2023;00:19:00;Brooklyn;Clarendon Road;;40644726;-7392479;Passing or Lane Usage Improper;Passenger Vehicle;3;0;0;0;0;0;3;0
4605959;15/02/2023;20:10:00;Queens;Booth Memorial Avenue;Main Street;40746555;-7382621;Backing Unsafely;Passenger Vehicle;0;0;0;0;0;0;0;0
4606028;15/02/2023;11:45:00;Manhattan;Fdr Drive;;4078503;-7394058;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4605932;15/02/2023;13:52:00;Manhattan;Lexington Avenue;East 47 Street;4075462;-7397374;Traffic Control Disregarded;Bicycle;1;0;0;0;1;0;0;0
4606829;15/02/2023;22:55:00;Queens;Newtown Avenue;;40770332;-73923546;Animals Action;Passenger Vehicle;1;0;0;0;0;0;1;0
4605972;15/02/2023;17:55:00;Brooklyn;West 8 Street;;4061042;-7398212;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4606275;15/02/2023;17:50:00;Queens;Jamaica Avenue;139 Street;40702496;-7381303;;Not Reported;1;0;1;0;0;0;0;0
4606093;15/02/2023;15:27:00;Bronx;Bathgate Avenue;;40838814;-73901566;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605882;15/02/2023;12:51:00;Queens;Home Lawn Street;Kingston Place;4071493;-7379316;Unspecified;Taxi;0;0;0;0;0;0;0;0
4605872;15/02/2023;09:59:00;Manhattan;Norfolk Street;;4072161;-7398571;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4605911;15/02/2023;06:52:00;;Jackie Robinson Parkway;Jamaica Avenue;;;Brakes Defective;Passenger Vehicle;1;0;0;0;0;0;1;0
4605812;15/02/2023;02:18:00;Bronx;3 Avenue;;4083201;-739054;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4606717;15/02/2023;20:08:00;Brooklyn;Stillwell Avenue;Benson Avenue;4059366;-7398469;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4606006;15/02/2023;18:50:00;Queens;Parsons Boulevard;Jewel Avenue;40732323;-73810776;Failure to Yield Right-of-Way;Passenger Vehicle;1;0;1;0;0;0;0;0
4605717;15/02/2023;09:15:00;Manhattan;Broadway;;40842556;-7393924;Driver Inattention/Distraction;Bus;0;0;0;0;0;0;0;0
4606058;15/02/2023;18:19:00;Brooklyn;Decatur Street;;40680855;-7393855;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4606256;15/02/2023;17:32:00;Queens;129 Street;Metropolitan Avenue;407038;-7382345;Failure to Yield Right-of-Way;Passenger Vehicle;0;0;0;0;0;0;0;0
4605964;15/02/2023;05:45:00;Brooklyn;58 Street;3 Avenue;4064316;-7401922;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605988;15/02/2023;17:17:00;Bronx;East 140 Street;;40809532;-7391991;Unspecified;Passenger Vehicle;1;0;1;0;0;0;0;0
4606320;15/02/2023;09:05:00;Brooklyn;60 Street;;40626602;-73994865;Unspecified;Passenger Vehicle;1;0;0;0;1;0;0;0
4606044;15/02/2023;06:40:00;Bronx;Bronx River Avenue;Bruckner Boulevard;4082325;-7388277;Unspecified;Bus;3;0;0;0;0;0;3;0
4605907;15/02/2023;04:35:00;Brooklyn;Linden Boulevard;Van Siclen Avenue;40660656;-73885796;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605803;15/02/2023;08:00:00;Bronx;Melrose Avenue;East 160 Street;40823578;-7391418;Brakes Defective;Passenger Vehicle;0;0;0;0;0;0;0;0
4606112;15/02/2023;10:40:00;Queens;Liberty Avenue;;40703274;-73788994;Driver Inattention/Distraction;Passenger Vehicle;1;0;1;0;0;0;0;0
4605948;15/02/2023;13:00:00;;14 Avenue;Whitestone Expressway;;;Failure to Yield Right-of-Way;Passenger Vehicle;0;0;0;0;0;0;0;0
4605937;15/02/2023;14:34:00;Brooklyn;Douglass Street;;4068252;-7399001;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
4605984;15/02/2023;21:19:00;Brooklyn;Ridge Boulevard;Wakeman Place;40639446;-7402696;Failure to Yield Right-of-Way;Passenger Vehicle;2;0;0;0;0;0;2;0
4606033;15/02/2023;15:01:00;Bronx;Cross Bronx Expressway;Taylor Avenue;408352;-7386599;Driver Inattention/Distraction;Passenger Vehicle;1;0;0;0;0;0;1;0
4605973;15/02/2023;18:39:00;Brooklyn;17 Avenue;;40619713;-7399332;Passing or Lane Usage Improper;Passenger Vehicle;0;0;0;0;0;0;0;0
4606220;15/02/2023;11:58:00;Manhattan;3 Avenue;;40779495;-739535;Following Too Closely;Taxi;1;0;1;0;0;0;0;0
4605998;15/02/2023;15:30:00;Queens;Long Island Expressway;;40739933;-7384579;Driver Inattention/Distraction;Passenger Vehicle;0;0;0;0;0;0;0;0
4607061;15/02/2023;11:40:00;;Atlantic Avenue;Thomas S Boyland;;;Unspecified;Passenger Vehicle;0;0;0;0;0;0;0;0
